,Vegetable_Name,year,month,Market_Price,Average_Retail_Price,Average_Shoping_Mall_Price
51,Baby Corn,2022,1,53.0,64.16666666666667,75.5
52,Baby Corn,2022,2,57.035714285714285,69.01785714285714,81.25
53,Baby Corn,2022,3,47.25806451612903,57.274193548387096,67.38709677419355
54,Baby Corn,2022,4,47.53333333333333,57.5,67.81666666666666
55,Baby Corn,2022,5,45.41935483870968,54.983870967741936,64.7258064516129
56,Baby Corn,2022,6,57.36666666666667,69.41666666666667,81.78333333333333
57,Baby Corn,2022,7,50.74193548387097,61.45161290322581,72.40322580645162
58,Baby Corn,2022,8,55.32258064516129,67.0,78.87096774193549
59,Baby Corn,2022,9,68.93333333333334,83.38333333333334,98.3
60,Baby Corn,2022,10,69.16129032258064,83.79032258064517,98.5
61,Baby Corn,2022,11,70.36666666666666,85.13333333333334,100.26666666666667
62,Baby Corn,2022,12,69.2258064516129,83.74193548387096,98.7741935483871
63,Baby Corn,2023,1,64.19354838709677,77.64516129032258,91.56451612903226
64,Baby Corn,2023,2,65.64285714285714,79.35714285714286,93.55357142857143
65,Baby Corn,2023,3,62.903225806451616,76.1774193548387,89.70967741935483
66,Baby Corn,2023,4,60.5,73.16666666666667,86.26666666666667
67,Baby Corn,2023,5,63.5,76.85,90.5
68,Banana Flower,2022,1,16.333333333333332,19.666666666666668,23.0
69,Banana Flower,2022,2,16.857142857142858,20.285714285714285,24.0
70,Banana Flower,2022,3,17.677419354838708,21.580645161290324,25.241935483870968
71,Banana Flower,2022,4,19.1,23.066666666666666,27.266666666666666
72,Banana Flower,2022,5,18.64516129032258,22.612903225806452,26.612903225806452
73,Banana Flower,2022,6,16.866666666666667,20.333333333333332,23.866666666666667
74,Banana Flower,2022,7,15.483870967741936,18.806451612903224,22.06451612903226
75,Banana Flower,2022,8,15.161290322580646,18.596774193548388,21.532258064516128
76,Banana Flower,2022,9,14.6,17.683333333333334,20.866666666666667
77,Banana Flower,2022,10,15.096774193548388,18.193548387096776,21.43548387096774
78,Banana Flower,2022,11,14.633333333333333,17.783333333333335,20.783333333333335
79,Banana Flower,2022,12,14.709677419354838,18.0,20.887096774193548
80,Banana Flower,2023,1,16.0,19.29032258064516,22.758064516129032
81,Banana Flower,2023,2,16.892857142857142,20.464285714285715,24.0
82,Banana Flower,2023,3,15.516129032258064,18.822580645161292,22.048387096774192
83,Banana Flower,2023,4,16.733333333333334,20.2,23.866666666666667
84,Banana Flower,2023,5,15.4,18.5,21.85
85,Beetroot,2022,1,47.333333333333336,57.166666666666664,67.5
86,Beetroot,2022,2,48.464285714285715,58.625,69.19642857142857
87,Beetroot,2022,3,29.967741935483872,36.29032258064516,42.66129032258065
88,Beetroot,2022,4,23.966666666666665,28.916666666666668,34.28333333333333
89,Beetroot,2022,5,30.741935483870968,37.32258064516129,43.87096774193548
90,Beetroot,2022,6,36.8,44.516666666666666,52.45
91,Beetroot,2022,7,42.03225806451613,50.87096774193548,59.903225806451616
92,Beetroot,2022,8,39.70967741935484,48.04838709677419,56.62903225806452
93,Beetroot,2022,9,35.3,42.666666666666664,50.3
94,Beetroot,2022,10,40.29032258064516,48.79032258064516,57.516129032258064
95,Beetroot,2022,11,38.86666666666667,47.06666666666667,55.36666666666667
96,Beetroot,2022,12,36.45161290322581,44.11290322580645,51.854838709677416
97,Beetroot,2023,1,33.935483870967744,41.064516129032256,48.38709677419355
98,Beetroot,2023,2,36.642857142857146,44.30357142857143,52.267857142857146
99,Beetroot,2023,3,28.29032258064516,34.306451612903224,40.46774193548387
100,Beetroot,2023,4,33.53333333333333,40.55,47.78333333333333
101,Beetroot,2023,5,33.6,40.85,47.95
102,Bitter Gourd,2022,1,34.666666666666664,41.833333333333336,49.333333333333336
103,Bitter Gourd,2022,2,34.785714285714285,42.05357142857143,49.482142857142854
104,Bitter Gourd,2022,3,27.516129032258064,33.33870967741935,39.25806451612903
105,Bitter Gourd,2022,4,27.3,33.03333333333333,39.0
106,Bitter Gourd,2022,5,32.32258064516129,39.225806451612904,46.17741935483871
107,Bitter Gourd,2022,6,35.266666666666666,42.666666666666664,50.2
108,Bitter Gourd,2022,7,34.903225806451616,42.29032258064516,49.70967741935484
109,Bitter Gourd,2022,8,36.806451612903224,44.58064516129032,52.32258064516129
110,Bitter Gourd,2022,9,33.8,40.983333333333334,48.266666666666666
111,Bitter Gourd,2022,10,33.25806451612903,40.11290322580645,47.45161290322581
112,Bitter Gourd,2022,11,29.966666666666665,36.35,42.766666666666666
113,Bitter Gourd,2022,12,29.870967741935484,36.24193548387097,42.61290322580645
114,Bitter Gourd,2023,1,29.967741935483872,36.25806451612903,42.693548387096776
115,Bitter Gourd,2023,2,29.785714285714285,36.07142857142857,42.535714285714285
116,Bitter Gourd,2023,3,29.870967741935484,36.096774193548384,42.58064516129032
117,Bitter Gourd,2023,4,30.766666666666666,37.4,43.81666666666667
118,Bitter Gourd,2023,5,28.3,34.15,40.45
119,Bottle Gourd,2022,1,25.666666666666668,31.166666666666668,36.666666666666664
120,Bottle Gourd,2022,2,26.285714285714285,31.696428571428573,37.535714285714285
121,Bottle Gourd,2022,3,21.225806451612904,25.677419354838708,30.129032258064516
122,Bottle Gourd,2022,4,19.7,23.783333333333335,28.133333333333333
123,Bottle Gourd,2022,5,22.612903225806452,27.29032258064516,32.33870967741935
124,Bottle Gourd,2022,6,24.866666666666667,30.05,35.46666666666667
125,Bottle Gourd,2022,7,26.29032258064516,31.85483870967742,37.53225806451613
126,Bottle Gourd,2022,8,28.741935483870968,34.79032258064516,41.11290322580645
127,Bottle Gourd,2022,9,23.933333333333334,28.8,34.15
128,Bottle Gourd,2022,10,24.225806451612904,29.322580645161292,34.38709677419355
129,Bottle Gourd,2022,11,24.966666666666665,30.216666666666665,35.56666666666667
130,Bottle Gourd,2022,12,26.06451612903226,31.532258064516128,37.25806451612903
131,Bottle Gourd,2023,1,26.70967741935484,32.403225806451616,38.16129032258065
132,Bottle Gourd,2023,2,28.392857142857142,34.410714285714285,40.482142857142854
133,Bottle Gourd,2023,3,28.580645161290324,34.66129032258065,40.75806451612903
134,Bottle Gourd,2023,4,25.233333333333334,30.416666666666668,35.93333333333333
135,Bottle Gourd,2023,5,25.3,30.85,35.95
136,Brinjal,2022,1,31.666666666666668,38.5,45.0
137,Brinjal,2022,2,29.821428571428573,36.142857142857146,42.5
138,Brinjal,2022,3,26.451612903225808,32.016129032258064,37.74193548387097
139,Brinjal,2022,4,24.7,29.933333333333334,35.15
140,Brinjal,2022,5,26.129032258064516,31.612903225806452,37.38709677419355
141,Brinjal,2022,6,28.8,34.85,41.166666666666664
142,Brinjal,2022,7,30.516129032258064,37.12903225806452,43.53225806451613
143,Brinjal,2022,8,30.193548387096776,36.67741935483871,43.096774193548384
144,Brinjal,2022,9,22.4,27.1,31.95
145,Brinjal,2022,10,21.516129032258064,26.016129032258064,30.79032258064516
146,Brinjal,2022,11,22.633333333333333,27.35,32.38333333333333
147,Brinjal,2022,12,21.903225806451612,26.5,31.193548387096776
148,Brinjal,2023,1,23.64516129032258,28.483870967741936,33.75806451612903
149,Brinjal,2023,2,24.821428571428573,30.0,35.392857142857146
150,Brinjal,2023,3,22.677419354838708,27.370967741935484,32.41935483870968
151,Brinjal,2023,4,23.566666666666666,28.45,33.55
152,Brinjal,2023,5,20.5,24.65,29.2
153,Brinjal (Big),2022,1,63.0,76.16666666666667,90.0
154,Brinjal (Big),2022,2,62.107142857142854,75.19642857142857,88.39285714285714
155,Brinjal (Big),2022,3,41.87096774193548,50.53225806451613,59.62903225806452
156,Brinjal (Big),2022,4,24.8,29.95,35.43333333333333
157,Brinjal (Big),2022,5,23.322580645161292,28.177419354838708,33.32258064516129
158,Brinjal (Big),2022,6,26.3,31.783333333333335,37.61666666666667
159,Brinjal (Big),2022,7,28.258064516129032,34.225806451612904,40.38709677419355
160,Brinjal (Big),2022,8,28.322580645161292,34.274193548387096,40.483870967741936
161,Brinjal (Big),2022,9,26.533333333333335,32.166666666666664,37.85
162,Brinjal (Big),2022,10,25.806451612903224,31.177419354838708,36.88709677419355
163,Brinjal (Big),2022,11,26.233333333333334,31.9,37.4
164,Brinjal (Big),2022,12,25.483870967741936,30.79032258064516,36.435483870967744
165,Brinjal (Big),2023,1,25.161290322580644,30.370967741935484,35.87096774193548
166,Brinjal (Big),2023,2,26.321428571428573,31.767857142857142,37.535714285714285
167,Brinjal (Big),2023,3,24.580645161290324,29.758064516129032,34.96774193548387
168,Brinjal (Big),2023,4,24.833333333333332,30.066666666666666,35.25
169,Brinjal (Big),2023,5,26.7,32.3,38.25
170,Broad Beans,2022,1,42.333333333333336,51.333333333333336,60.5
171,Broad Beans,2022,2,44.035714285714285,53.375,62.875
172,Broad Beans,2022,3,35.96774193548387,43.54838709677419,51.20967741935484
173,Broad Beans,2022,4,25.2,30.366666666666667,35.916666666666664
174,Broad Beans,2022,5,35.54838709677419,43.08064516129032,50.62903225806452
175,Broad Beans,2022,6,48.06666666666667,58.38333333333333,68.5
176,Broad Beans,2022,7,49.58064516129032,60.225806451612904,70.62903225806451
177,Broad Beans,2022,8,38.483870967741936,46.54838709677419,54.82258064516129
178,Broad Beans,2022,9,35.06666666666667,42.36666666666667,49.916666666666664
179,Broad Beans,2022,10,38.61290322580645,46.70967741935484,55.04838709677419
180,Broad Beans,2022,11,37.96666666666667,45.95,54.2
181,Broad Beans,2022,12,34.935483870967744,42.08064516129032,49.854838709677416
182,Broad Beans,2023,1,35.516129032258064,43.096774193548384,50.54838709677419
183,Broad Beans,2023,2,35.142857142857146,42.57142857142857,50.07142857142857
184,Broad Beans,2023,3,37.096774193548384,44.87096774193548,52.854838709677416
185,Broad Beans,2023,4,40.9,49.61666666666667,58.35
186,Broad Beans,2023,5,36.7,44.5,52.1
187,Butter Beans,2022,1,44.666666666666664,54.0,63.666666666666664
188,Butter Beans,2022,2,44.464285714285715,53.75,63.464285714285715
189,Butter Beans,2022,3,43.12903225806452,52.20967741935484,61.54838709677419
190,Butter Beans,2022,4,42.6,51.56666666666667,60.7
191,Butter Beans,2022,5,58.32258064516129,70.64516129032258,83.19354838709677
192,Butter Beans,2022,6,79.76666666666667,96.5,113.66666666666667
193,Butter Beans,2022,7,75.38709677419355,91.30645161290323,107.40322580645162
194,Butter Beans,2022,8,74.80645161290323,90.58064516129032,106.70967741935483
195,Butter Beans,2022,9,76.26666666666667,92.35,108.7
196,Butter Beans,2022,10,78.29032258064517,94.79032258064517,111.54838709677419
197,Butter Beans,2022,11,77.86666666666666,94.11666666666666,110.88333333333334
198,Butter Beans,2022,12,75.35483870967742,91.16129032258064,107.30645161290323
199,Butter Beans,2023,1,69.09677419354838,83.66129032258064,98.41935483870968
200,Butter Beans,2023,2,63.357142857142854,76.64285714285714,90.26785714285714
201,Butter Beans,2023,3,50.03225806451613,60.725806451612904,71.43548387096774
202,Butter Beans,2023,4,48.2,58.43333333333333,68.8
203,Butter Beans,2023,5,47.6,57.45,67.9
204,Cabbage,2022,1,28.333333333333332,34.333333333333336,40.5
205,Cabbage,2022,2,27.642857142857142,33.464285714285715,39.464285714285715
206,Cabbage,2022,3,23.29032258064516,28.193548387096776,33.354838709677416
207,Cabbage,2022,4,20.533333333333335,24.733333333333334,29.266666666666666
208,Cabbage,2022,5,17.548387096774192,21.29032258064516,25.06451612903226
209,Cabbage,2022,6,21.966666666666665,26.483333333333334,31.316666666666666
210,Cabbage,2022,7,23.35483870967742,28.161290322580644,33.403225806451616
211,Cabbage,2022,8,23.419354838709676,28.35483870967742,33.46774193548387
212,Cabbage,2022,9,22.633333333333333,27.483333333333334,32.4
213,Cabbage,2022,10,26.677419354838708,32.225806451612904,38.096774193548384
214,Cabbage,2022,11,25.466666666666665,30.916666666666668,36.28333333333333
215,Cabbage,2022,12,26.677419354838708,32.225806451612904,38.12903225806452
216,Cabbage,2023,1,24.967741935483872,30.241935483870968,35.66129032258065
217,Cabbage,2023,2,20.607142857142858,24.875,29.392857142857142
218,Cabbage,2023,3,13.32258064516129,16.20967741935484,18.967741935483872
219,Cabbage,2023,4,14.1,17.033333333333335,20.1
220,Cabbage,2023,5,12.5,15.25,17.75
221,Capsicum,2022,1,41.0,49.666666666666664,58.666666666666664
222,Capsicum,2022,2,43.785714285714285,52.964285714285715,62.410714285714285
223,Capsicum,2022,3,35.03225806451613,42.306451612903224,49.87096774193548
224,Capsicum,2022,4,32.833333333333336,39.78333333333333,46.7
225,Capsicum,2022,5,32.32258064516129,39.24193548387097,46.064516129032256
226,Capsicum,2022,6,33.6,40.53333333333333,47.916666666666664
227,Capsicum,2022,7,33.03225806451613,40.08064516129032,46.95161290322581
228,Capsicum,2022,8,32.774193548387096,39.70967741935484,46.67741935483871
229,Capsicum,2022,9,38.06666666666667,46.083333333333336,54.333333333333336
230,Capsicum,2022,10,41.96774193548387,50.74193548387097,59.83870967741935
231,Capsicum,2022,11,41.733333333333334,50.53333333333333,59.56666666666667
