,Date,Vegetable_Name,Units,Market_Price,Retail_Price_low,Retail_Price_high,Average_Retail_Price,Shoping_Mall_Price_low,Shoping_Mall_Price_high,Average_Shoping_Mall_Price,year,month
17999,2022-06-14,Green Peas,1kg,87,100,110,105.0,104,144,124.0,2022,6
18000,2022-06-15,Green Peas,1kg,87,100,110,105.0,104,144,124.0,2022,6
18001,2022-06-16,Green Peas,1kg,87,100,110,105.0,104,144,124.0,2022,6
18002,2022-06-17,Green Peas,1kg,87,100,110,105.0,104,144,124.0,2022,6
18003,2022-06-18,Green Peas,1kg,89,102,113,107.5,107,147,127.0,2022,6
18004,2022-06-19,Green Peas,1kg,89,102,113,107.5,107,147,127.0,2022,6
18005,2022-06-20,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,6
18006,2022-06-21,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,6
18007,2022-06-22,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,6
18008,2022-06-23,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,6
18009,2022-06-24,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,6
18010,2022-06-25,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,6
18011,2022-06-26,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,6
18012,2022-06-27,Green Peas,1kg,86,99,109,104.0,103,142,122.5,2022,6
18013,2022-06-28,Green Peas,1kg,86,99,109,104.0,103,142,122.5,2022,6
18014,2022-06-29,Green Peas,1kg,86,99,109,104.0,103,142,122.5,2022,6
18015,2022-06-30,Green Peas,1kg,86,99,109,104.0,103,142,122.5,2022,6
18016,2022-07-01,Green Peas,1kg,90,104,114,109.0,108,149,128.5,2022,7
18017,2022-07-02,Green Peas,1kg,90,104,114,109.0,108,149,128.5,2022,7
18018,2022-07-03,Green Peas,1kg,90,104,114,109.0,108,149,128.5,2022,7
18019,2022-07-04,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,7
18020,2022-07-05,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,7
18021,2022-07-06,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,7
18022,2022-07-07,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,7
18023,2022-07-08,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,7
18024,2022-07-09,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,7
18025,2022-07-10,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,7
18026,2022-07-11,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,7
18027,2022-07-12,Green Peas,1kg,86,99,109,104.0,103,142,122.5,2022,7
18028,2022-07-13,Green Peas,1kg,86,99,109,104.0,103,142,122.5,2022,7
18029,2022-07-14,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,7
18030,2022-07-15,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,7
18031,2022-07-16,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,7
18032,2022-07-17,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18033,2022-07-18,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18034,2022-07-19,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18035,2022-07-20,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18036,2022-07-21,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18037,2022-07-22,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18038,2022-07-23,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,7
18039,2022-07-24,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18040,2022-07-25,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18041,2022-07-26,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18042,2022-07-27,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18043,2022-07-28,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18044,2022-07-29,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18045,2022-07-30,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18046,2022-07-31,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,7
18047,2022-08-01,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,8
18048,2022-08-02,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,8
18049,2022-08-03,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,8
18050,2022-08-04,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,8
18051,2022-08-05,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,8
18052,2022-08-06,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,8
18053,2022-08-07,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,8
18054,2022-08-08,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,8
18055,2022-08-09,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,8
18056,2022-08-10,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,8
18057,2022-08-11,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,8
18058,2022-08-12,Green Peas,1kg,73,84,93,88.5,88,120,104.0,2022,8
18059,2022-08-13,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18060,2022-08-14,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18061,2022-08-15,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18062,2022-08-16,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18063,2022-08-17,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18064,2022-08-18,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18065,2022-08-19,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18066,2022-08-20,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18067,2022-08-21,Green Peas,1kg,71,82,90,86.0,85,117,101.0,2022,8
18068,2022-08-22,Green Peas,1kg,71,82,90,86.0,85,117,101.0,2022,8
18069,2022-08-23,Green Peas,1kg,71,82,90,86.0,85,117,101.0,2022,8
18070,2022-08-24,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18071,2022-08-25,Green Peas,1kg,70,81,89,85.0,84,116,100.0,2022,8
18072,2022-08-26,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,8
18073,2022-08-27,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,8
18074,2022-08-28,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,8
18075,2022-08-29,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,8
18076,2022-08-30,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,8
18077,2022-08-31,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,8
18078,2022-09-01,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,9
18079,2022-09-02,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,9
18080,2022-09-03,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,9
18081,2022-09-04,Green Peas,1kg,72,83,91,87.0,86,119,102.5,2022,9
18082,2022-09-05,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18083,2022-09-06,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18084,2022-09-07,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18085,2022-09-08,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18086,2022-09-09,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18087,2022-09-10,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,9
18088,2022-09-11,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,9
18089,2022-09-12,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,9
18090,2022-09-13,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,9
18091,2022-09-14,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,9
18092,2022-09-15,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,9
18093,2022-09-16,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,9
18094,2022-09-17,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,9
18095,2022-09-18,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,9
18096,2022-09-19,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,9
18097,2022-09-20,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,9
18098,2022-09-21,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,9
18099,2022-09-22,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,9
18100,2022-09-23,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,9
18101,2022-09-24,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,9
18102,2022-09-25,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18103,2022-09-26,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18104,2022-09-27,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,9
18105,2022-09-28,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,9
18106,2022-09-29,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,9
18107,2022-09-30,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2022,9
18108,2022-10-01,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2022,10
18109,2022-10-02,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2022,10
18110,2022-10-03,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,10
18111,2022-10-04,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,10
18112,2022-10-05,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,10
18113,2022-10-06,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,10
18114,2022-10-07,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,10
18115,2022-10-08,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18116,2022-10-09,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18117,2022-10-10,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18118,2022-10-11,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18119,2022-10-12,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18120,2022-10-13,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18121,2022-10-14,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,10
18122,2022-10-15,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,10
18123,2022-10-16,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,10
18124,2022-10-17,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,10
18125,2022-10-18,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,10
18126,2022-10-19,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,10
18127,2022-10-20,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,10
18128,2022-10-21,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,10
18129,2022-10-22,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,10
18130,2022-10-23,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,10
18131,2022-10-24,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,10
18132,2022-10-25,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,10
18133,2022-10-26,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,10
18134,2022-10-27,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,10
18135,2022-10-28,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,10
18136,2022-10-29,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,10
18137,2022-10-30,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,10
18138,2022-10-31,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,10
18139,2022-11-01,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,11
18140,2022-11-02,Green Peas,1kg,75,86,95,90.5,90,124,107.0,2022,11
18141,2022-11-03,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,11
18142,2022-11-04,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,11
18143,2022-11-05,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,11
18144,2022-11-06,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,11
18145,2022-11-07,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,11
18146,2022-11-08,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,11
18147,2022-11-09,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,11
18148,2022-11-10,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,11
18149,2022-11-11,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,11
18150,2022-11-12,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,11
18151,2022-11-13,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,11
18152,2022-11-14,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,11
18153,2022-11-15,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,11
18154,2022-11-16,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,11
18155,2022-11-17,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,11
18156,2022-11-18,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,11
18157,2022-11-19,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,11
18158,2022-11-20,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2022,11
18159,2022-11-21,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,11
18160,2022-11-22,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,11
18161,2022-11-23,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,11
18162,2022-11-24,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,11
18163,2022-11-25,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2022,11
18164,2022-11-26,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,11
18165,2022-11-27,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,11
18166,2022-11-28,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,11
18167,2022-11-29,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,11
18168,2022-11-30,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,11
18169,2022-12-01,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,12
18170,2022-12-02,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,12
18171,2022-12-03,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,12
18172,2022-12-04,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,12
18173,2022-12-05,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,12
18174,2022-12-06,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,12
18175,2022-12-07,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,12
18176,2022-12-08,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,12
18177,2022-12-09,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,12
18178,2022-12-10,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,12
18179,2022-12-11,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,12
18180,2022-12-12,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,12
18181,2022-12-13,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2022,12
18182,2022-12-14,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,12
18183,2022-12-15,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,12
18184,2022-12-16,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,12
18185,2022-12-17,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2022,12
18186,2022-12-18,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,12
18187,2022-12-19,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,12
18188,2022-12-20,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,12
18189,2022-12-21,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2022,12
18190,2022-12-22,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,12
18191,2022-12-23,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2022,12
18192,2022-12-24,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,12
18193,2022-12-25,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,12
18194,2022-12-26,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2022,12
18195,2022-12-27,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,12
18196,2022-12-28,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2022,12
18197,2022-12-29,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,12
18198,2022-12-30,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,12
18199,2022-12-31,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2022,12
18200,2023-01-01,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18201,2023-01-02,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,1
18202,2023-01-03,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,1
18203,2023-01-04,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2023,1
18204,2023-01-05,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2023,1
18205,2023-01-06,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2023,1
18206,2023-01-07,Green Peas,1kg,82,94,104,99.0,98,135,116.5,2023,1
18207,2023-01-08,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,1
18208,2023-01-09,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,1
18209,2023-01-10,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,1
18210,2023-01-11,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,1
18211,2023-01-12,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,1
18212,2023-01-13,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,1
18213,2023-01-14,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18214,2023-01-15,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18215,2023-01-16,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18216,2023-01-17,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18217,2023-01-18,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18218,2023-01-19,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18219,2023-01-20,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,1
18220,2023-01-21,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18221,2023-01-22,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18222,2023-01-23,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18223,2023-01-24,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,1
18224,2023-01-25,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,1
18225,2023-01-26,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,1
18226,2023-01-27,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,1
18227,2023-01-28,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,1
18228,2023-01-29,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,1
18229,2023-01-30,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,1
18230,2023-01-31,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,1
18231,2023-02-01,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18232,2023-02-02,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18233,2023-02-03,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18234,2023-02-04,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18235,2023-02-05,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18236,2023-02-06,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18237,2023-02-07,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18238,2023-02-08,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18239,2023-02-09,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,2
18240,2023-02-10,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,2
18241,2023-02-11,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,2
18242,2023-02-12,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,2
18243,2023-02-13,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,2
18244,2023-02-14,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,2
18245,2023-02-15,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,2
18246,2023-02-16,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18247,2023-02-17,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18248,2023-02-18,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,2
18249,2023-02-19,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,2
18250,2023-02-20,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,2
18251,2023-02-21,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,2
18252,2023-02-22,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,2
18253,2023-02-23,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,2
18254,2023-02-24,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,2
18255,2023-02-25,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,2
18256,2023-02-26,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,2
18257,2023-02-27,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,2
18258,2023-02-28,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,2
18259,2023-03-01,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18260,2023-03-02,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18261,2023-03-03,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18262,2023-03-04,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18263,2023-03-05,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18264,2023-03-06,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18265,2023-03-07,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18266,2023-03-08,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18267,2023-03-09,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18268,2023-03-10,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18269,2023-03-11,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18270,2023-03-12,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18271,2023-03-13,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,3
18272,2023-03-14,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18273,2023-03-15,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18274,2023-03-16,Green Peas,1kg,84,97,107,102.0,101,139,120.0,2023,3
18275,2023-03-17,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,3
18276,2023-03-18,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,3
18277,2023-03-19,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,3
18278,2023-03-20,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,3
18279,2023-03-21,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,3
18280,2023-03-22,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,3
18281,2023-03-23,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,3
18282,2023-03-24,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,3
18283,2023-03-25,Green Peas,1kg,76,87,97,92.0,91,125,108.0,2023,3
18284,2023-03-26,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,3
18285,2023-03-27,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,3
18286,2023-03-28,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,3
18287,2023-03-29,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,3
18288,2023-03-30,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,3
18289,2023-03-31,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,3
18290,2023-04-01,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2023,4
18291,2023-04-02,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2023,4
18292,2023-04-03,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2023,4
18293,2023-04-04,Green Peas,1kg,80,92,102,97.0,96,132,114.0,2023,4
18294,2023-04-05,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,4
18295,2023-04-06,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,4
18296,2023-04-07,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,4
18297,2023-04-08,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,4
18298,2023-04-09,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,4
18299,2023-04-10,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,4
18300,2023-04-11,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,4
18301,2023-04-12,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,4
18302,2023-04-13,Green Peas,1kg,79,91,100,95.5,95,130,112.5,2023,4
18303,2023-04-14,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,4
18304,2023-04-15,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,4
18305,2023-04-16,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,4
18306,2023-04-17,Green Peas,1kg,77,89,98,93.5,92,127,109.5,2023,4
18307,2023-04-18,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,4
18308,2023-04-19,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,4
18309,2023-04-20,Green Peas,1kg,85,98,108,103.0,102,140,121.0,2023,4
18310,2023-04-21,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18311,2023-04-22,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18312,2023-04-23,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18313,2023-04-24,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18314,2023-04-25,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18315,2023-04-26,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18316,2023-04-27,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18317,2023-04-28,Green Peas,1kg,83,95,105,100.0,100,137,118.5,2023,4
18318,2023-04-29,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,4
18319,2023-04-30,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,4
18320,2023-05-01,Green Peas,1kg,81,93,103,98.0,97,134,115.5,2023,5
18321,2023-05-02,Green Peas,1kg,78,90,99,94.5,94,129,111.5,2023,5
